MAX FUNCTION
3.9688451298817746
3.9688451298817746
9.316984613892458
3.9688451298817746
9.316984613892458
7.937690259672928
15.188372252936361
3.9688451298817746
7.937690259672928
7.937690259672928
13.28510342121806
9.316984613892458
15.188372254756327
13.285829746515425
19.560648444099296
3.9688451298817746
9.316984613892458
9.316984613892458
15.188372253965277
7.937690259672928
15.188372252936361
13.28510342121806
21.399557953635284
9.316984613892458
15.188372254756327
15.188372254756327
21.399557961403207
15.188372254756327
20.251148539243154
20.016759490088514
26.479136324516148
3.9688451298817746
7.937690259672928
7.937690259672928
13.28510342121806
9.316984613892458
15.188372254756327
13.285829746515425
19.560648444099296
9.316984613892458
13.285829746515425
13.285829746515425
18.633969240793427
15.188372253965277
21.399557908736025
19.15721738351468
25.958071454657844
9.316984613892458
15.188372254756327
15.188372254756327
21.399557961403207
15.188372254756327
20.25114853832823
20.016679172404608
26.479919652252992
15.188372253965277
21.399557948883853
21.399557948883853
27.863415189377946
21.399557964186858
26.649119530139153
26.479919209127168
32.71272442430422
3.9688451298817746
7.937690259672928
7.937690259672928
13.28510342121806
7.937690259672928
13.28510342121806
11.90653538977999
19.155333350656324
9.316984613892458
13.285829746515425
13.285829746515425
18.633969240793427
15.188372254756327
19.15936902534752
19.15649833673139
25.091103411107657
7.937690259672928
13.28510342121806
13.28510342121806
19.157217382807787
11.90653538977999
19.157198327352493
17.25463015548404
25.36726968846261
15.188372252936361
19.802549295766962
19.802549295766962
25.731279779762296
21.399557955568895
26.01607125372287
25.799670723434105
31.89554606976413
9.316984613892458
13.285829746515425
13.285829746515425
18.633969240793427
15.188372254756327
19.159356218309355
19.15649833673139
25.08663546352778
15.188372253965277
19.15721738351468
19.15721738351468
24.505356876261846
21.399557964186858
26.479912847301854
25.368403087906252
31.237397954041423
15.188372254756327
19.15936902534752
19.159356218309355
25.95493605446843
21.399557951989834
25.983715509652068
25.799727526847548
31.895547389693316
21.39955796370784
26.479918850953975
26.479918850953975
32.385651558726195
27.86341519668217
32.6670317508031
32.622576056365254
38.4025954242785
3.9688451298817746
7.937690259672928
9.316984613892458
15.188372254756327
7.937690259672928
13.28510342121806
13.28510342121806
7.457357894375049
7.937690259672928
11.90653538977999
13.28510342121806
18.989127368536273
13.28510342121806
19.07655016419872
18.633969239205953
25.09495856824809
9.316984613892458
15.188372254756327
15.188372253965277
21.399557964186858
13.285829746515425
19.560648444099296
19.157217384093393
26.47891364556313
15.188372254756327
21.399557951989834
21.3995579606309
27.86341518872469
19.15936902534752
26.015081211212536
